--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
QMCP version:	1.11.26.3
Starting time:	19.5.2023 15:36:33
Customer ID:	10041
User ID:	0
Controller ID:	10001
Service ID:	10
Service Mapping ID Addr:	170301330
Service Mapping ID Port:	8177
Caller Mapping ID Addr:	177932209
Caller Mapping ID Port:	61186
Secondary Service Mapping ID Addr:	177932209
Secondary Service Mapping ID Port:	8177
Measurement ID:	0
Measurement start time:	1684510343.881441

Description:	unnamed

General				Primary Probe, Position						Primary Probe, Radio statistics							Primary Probe, Drops		Primary Probe, Errors		Primary Probe, Uplink / Sent Traffic							Primary Probe, Downlink / Received Traffic							Secondary Probe, Position				Secondary Probe, Radio statistics							Secondary Probe, Drops		Secondary Probe, Errors		Secondary Probe, Uplink / Sent Traffic							Secondary Probe, Downlink / Received Traffic							QoS, Uplink / Sent Traffic																		QoS, Downlink / Received Traffic																	
Meas. time [s]	Timestamp [s]	Ctrl pk num	True Avg.Per. [ms]	Latitude	Longitude	Altitude	Position mode	Position age	Position accuracy [m]	RSSI [dBm]	RSRP [dBm]	RSRQ [dB]	SINR [dB]	Cell ID	BS MAC address	Network type	Dropped by If [pkts]	Dropped by Pcap [pkts]	Malformed [pkts]	Short [pkts]	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Latitude	Longitude	Altitude	Position accuracy[m]	RSSI [dBm]	RSRP [dBm]	RSRQ [dB]	SINR [dB]	Cell ID	BS MAC address	Network type	Dropped by If [pkts]	Dropped by Pcap [pkts]	Malformed [pkts]	Short [pkts]	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Pkt loss	Total Pkt loss	Delay samples	Delay [ms]	Delay(max) [ms]	Delay(min) [ms]	Jitter(MA) [ms]	Jitter(abs.) [ms]	Jitter(max) [ms]	Exceeded delay th. [pkts]	Exceeded jitter th. [pkts]	GQoSM	PSQA	Conn. break dur. [s]	Conn. break length [pkts]	Conn. break count	Max Conn break [s]	Sent not found [pkts]	Pkt loss	Total Pkt loss	Delay samples	Delay [ms]	Delay(max) [ms]	Delay(min) [ms]	Jitter(MA) [ms]	Jitter(abs.) [ms]	Jitter(max) [ms]	Exceeded delay th. [pkts]	Exceeded jitter th. [pkts]	GQoSM	PSQA	Conn. break dur .[s]	Conn. break length [pkts]	Conn. break count	Max Conn break [s]	Sent not found [pkts]
1	1684510344.782411	1	1001.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	8.591409	10.989011	1075	11	97	6	0	7.072927	7.992008	885	8	110	6	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	3.844156	3.996004	481	4	120	17	0	4.075924	5.994006	510	6	85	17	0	0.000000	0.000000	4	5.555000	6.512000	4.719000	0.791000	0.492000	1.063000	0	0	N/A	N/A	0.000000	0	0	N/A	0	0.000000	0.000000	3	7.442000	10.863000	3.675000	6.930000	3.420000	7.187000	0	0	N/A	N/A	0.000000	0	0	N/A	0	
2	1684510345.782310	2	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	535.728000	306.000000	68041	317	218	6	0	6869.416000	695.000000	859562	703	1235	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	5635.520000	490.000000	704921	494	1437	17	0	5.488000	8.000000	1196	14	85	17	0	0.428571	0.428571	5	5.836000	6.886000	5.430000	0.735000	0.617000	1.393000	0	0	N/A	N/A	0.134972	3	1	0.134972	0	0.000000	0.000000	488	24.124000	44.195000	3.403000	1.649000	1.972000	22.148000	0	0	N/A	N/A	0.000000	0	0	N/A	2	
3	1684510346.782825	3	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	920.656000	485.000000	183123	802	237	6	0	8686.920000	871.000000	1945427	1574	1246	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	9043.424000	783.000000	1835349	1277	1443	17	0	6.560000	11.000000	2016	25	74	17	0	0.983333	0.970684	3	5.685000	6.020000	5.088000	0.679000	0.424000	0.859000	0	0	N/A	N/A	0.198478	32	4	0.294783	0	0.010152	0.010067	773	22.901000	51.254000	2.917000	2.441000	1.791000	32.157000	0	0	N/A	N/A	0.010038	3	2	0.018106	6	
4	1684510347.784124	4	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1304.512000	537.000000	346187	1339	303	6	0	6329.696000	695.000000	2736639	2269	1138	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	6631.840000	589.000000	2664329	1866	1407	17	0	7.664000	12.000000	2974	37	79	17	0	0.993711	0.984694	5	6.044000	6.906000	5.558000	0.611000	0.449000	1.254000	0	0	N/A	N/A	0.492735	224	2	0.631763	0	0.014628	0.012611	580	22.844000	55.285000	4.360000	2.641000	1.793000	18.847000	0	0	N/A	N/A	0.010247	5	2	0.017477	13	
5	1684510348.783756	5	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1164.384000	418.000000	491735	1757	348	6	0	7674.888000	791.000000	3696000	3060	1212	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	7058.856000	616.000000	3546686	2482	1432	17	0	7.104000	12.000000	3862	49	74	17	0	0.990530	0.987043	3	5.983000	6.198000	5.841000	0.559000	0.328000	0.629000	0	0	N/A	N/A	0.321513	171	3	0.614771	0	0.007220	0.011041	610	21.002000	50.668000	2.903000	2.214000	1.689000	29.722000	0	0	N/A	N/A	0.008080	4	1	0.008080	5	
6	1684510349.783276	6	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1294.096000	506.000000	653497	2263	319	6	0	5833.064000	644.000000	4425133	3704	1132	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	6219.664000	546.000000	4324144	3028	1423	17	0	6.576000	10.000000	4684	59	82	17	0	0.992701	0.988392	5	5.817000	7.013000	4.989000	0.626000	0.849000	2.023000	0	0	N/A	N/A	0.496326	242	2	0.634946	0	0.010558	0.010916	540	18.435000	40.392000	2.731000	1.524000	1.691000	19.368000	0	0	N/A	N/A	0.013018	3	2	0.013090	8	
7	1684510350.784433	7	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1427.920000	572.000000	831987	2835	312	6	0	6449.960000	689.000000	5231378	4393	1170	6	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	6392.952000	567.000000	5123263	3595	1409	17	0	7.040000	11.000000	5564	70	80	17	0	0.990020	0.988759	5	6.352000	7.951000	5.390000	0.805000	1.330000	2.561000	0	0	N/A	N/A	0.330555	145	3	0.637214	0	0.013672	0.011375	559	19.219000	44.604000	3.350000	1.132000	1.571000	23.249000	0	0	N/A	N/A	0.017956	3	2	0.028294	8	
8	1684510351.784353	8	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1326.560000	535.000000	997807	3370	309	6	0	9409.056000	896.000000	6407510	5289	1312	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	8835.736000	762.000000	6227730	4357	1449	17	0	9.536000	15.000000	6756	85	79	17	0	0.989399	0.988889	6	5.889000	6.618000	5.008000	0.725000	0.583000	1.610000	0	0	N/A	N/A	0.252602	145	5	0.639600	0	0.012411	0.011535	755	19.031000	47.801000	4.737000	1.231000	1.362000	21.030000	0	0	N/A	N/A	0.014989	3	2	0.015006	9	
9	1684510352.783656	9	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1474.736000	594.000000	1182149	3964	310	6	0	10182.304000	1010.000000	7680298	6299	1260	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	9700.280000	842.000000	7440265	5199	1440	17	0	6.800000	11.000000	7606	96	77	17	0	0.990512	0.989147	4	5.373000	6.096000	4.231000	0.761000	0.857000	1.864000	0	0	N/A	N/A	0.229826	119	3	0.335470	0	0.009938	0.011246	836	16.788000	36.788000	3.983000	1.053000	1.001000	16.346000	0	0	N/A	N/A	0.017514	4	2	0.019795	9	
10	1684510353.785221	10	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1720.064000	689.000000	1397157	4653	312	6	0	9461.840000	937.000000	8863028	7236	1262	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	9301.544000	804.000000	8602958	6003	1446	17	0	8.208000	13.000000	8632	109	78	17	0	0.993162	0.989749	5	6.390000	8.174000	5.527000	0.933000	1.409000	2.847000	0	0	N/A	N/A	0.330020	200	3	0.608279	0	0.007973	0.010706	795	18.959000	49.677000	3.026000	0.659000	1.249000	20.843000	0	0	N/A	N/A	0.004171	3	2	0.007995	8	
11	1684510354.785068	11	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1261.072000	445.000000	1554791	5098	354	6	0	7803.088000	819.000000	9838414	8055	1190	6	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	8293.712000	716.000000	9639672	6719	1447	17	0	5.472000	9.000000	9316	118	76	17	0	0.992658	0.990181	3	6.306000	6.390000	6.186000	0.893000	0.746000	1.987000	0	0	N/A	N/A	0.315877	199	3	0.609551	0	0.009889	0.010598	706	15.448000	33.484000	3.196000	1.189000	1.041000	19.438000	0	0	N/A	N/A	0.012847	4	2	0.018023	10	
