--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
QMCP version:	1.11.26.3
Starting time:	15.5.2023 08:49:44
Customer ID:	10041
User ID:	0
Controller ID:	10001
Service ID:	10
Service Mapping ID Addr:	170301330
Service Mapping ID Port:	8177
Caller Mapping ID Addr:	177932171
Caller Mapping ID Port:	62296
Secondary Service Mapping ID Addr:	177932171
Secondary Service Mapping ID Port:	8177
Measurement ID:	0
Measurement start time:	1684140014.275977

Description:	unnamed

General				Primary Probe, Position						Primary Probe, Radio statistics							Primary Probe, Drops		Primary Probe, Errors		Primary Probe, Uplink / Sent Traffic							Primary Probe, Downlink / Received Traffic							Secondary Probe, Position				Secondary Probe, Radio statistics							Secondary Probe, Drops		Secondary Probe, Errors		Secondary Probe, Uplink / Sent Traffic							Secondary Probe, Downlink / Received Traffic							QoS, Uplink / Sent Traffic																		QoS, Downlink / Received Traffic																	
Meas. time [s]	Timestamp [s]	Ctrl pk num	True Avg.Per. [ms]	Latitude	Longitude	Altitude	Position mode	Position age	Position accuracy [m]	RSSI [dBm]	RSRP [dBm]	RSRQ [dB]	SINR [dB]	Cell ID	BS MAC address	Network type	Dropped by If [pkts]	Dropped by Pcap [pkts]	Malformed [pkts]	Short [pkts]	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Latitude	Longitude	Altitude	Position accuracy[m]	RSSI [dBm]	RSRP [dBm]	RSRQ [dB]	SINR [dB]	Cell ID	BS MAC address	Network type	Dropped by If [pkts]	Dropped by Pcap [pkts]	Malformed [pkts]	Short [pkts]	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Load [kb/s]	Load [pkts/s]	Total bytes	Total pkts	Pkt.Size [B]	Protocol	Duplicates	Pkt loss	Total Pkt loss	Delay samples	Delay [ms]	Delay(max) [ms]	Delay(min) [ms]	Jitter(MA) [ms]	Jitter(abs.) [ms]	Jitter(max) [ms]	Exceeded delay th. [pkts]	Exceeded jitter th. [pkts]	GQoSM	PSQA	Conn. break dur. [s]	Conn. break length [pkts]	Conn. break count	Max Conn break [s]	Sent not found [pkts]	Pkt loss	Total Pkt loss	Delay samples	Delay [ms]	Delay(max) [ms]	Delay(min) [ms]	Jitter(MA) [ms]	Jitter(abs.) [ms]	Jitter(max) [ms]	Exceeded delay th. [pkts]	Exceeded jitter th. [pkts]	GQoSM	PSQA	Conn. break dur .[s]	Conn. break length [pkts]	Conn. break count	Max Conn break [s]	Sent not found [pkts]
1	1684140015.208009	1	1001.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	30.729271	21.978022	3845	22	174	6	0	3668.179820	334.665335	458981	335	1370	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	1888.951049	166.833167	236355	167	1415	17	0	1.870130	2.997003	234	3	78	17	0	0.000000	0.000000	1	7.318000	7.318000	7.318000	0.000000	0.000000	0.000000	0	0	N/A	N/A	0.000000	0	0	N/A	0	0.000000	0.000000	166	13.868000	29.068000	2.759000	0.763000	1.339000	19.231000	0	0	N/A	N/A	0.000000	0	0	N/A	0	
2	1684140016.208063	2	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	60.248000	35.000000	11376	57	215	17	0	8689.848000	772.000000	1545212	1107	1407	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	9006.112000	771.000000	1362119	938	1460	17	0	4.128000	7.000000	750	10	73	6	0	0.823529	0.823529	2	6.873000	6.881000	6.865000	0.425000	0.234000	0.452000	0	0	N/A	N/A	0.408268	5	3	0.438418	0	0.006250	0.006250	763	14.481000	30.723000	2.990000	0.748000	1.380000	20.726000	0	0	N/A	N/A	0.019889	2	1	0.019889	4	
3	1684140017.208502	3	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	64.024000	36.000000	19379	93	222	6	0	6112.824000	570.000000	2309315	1677	1340	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	6206.800000	549.000000	2137969	1487	1413	17	0	5.776000	9.000000	1472	19	80	6	0	0.862069	0.847826	4	10.026000	10.347000	9.693000	0.511000	0.866000	2.811000	0	0	N/A	N/A	0.495073	14	1	0.988062	0	0.013387	0.011246	541	14.607000	31.553000	1.647000	2.071000	1.438000	18.847000	0	0	N/A	N/A	0.013916	5	2	0.018147	10	
4	1684140018.208997	4	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	50.984000	30.000000	25752	123	212	6	0	7088.600000	635.000000	3195390	2312	1395	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	5982.504000	525.000000	2885782	2012	1424	17	0	4.368000	7.000000	2018	26	78	6	0	0.937500	0.884615	3	7.219000	7.997000	6.822000	0.688000	1.566000	3.524000	0	0	N/A	N/A	0.890014	27	2	0.890014	0	0.012939	0.011816	518	15.387000	44.637000	1.806000	0.687000	1.615000	19.185000	0	0	N/A	N/A	0.014988	3	2	0.014991	7	
5	1684140019.208756	5	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	73.848000	43.000000	34983	166	214	6	0	6351.768000	589.000000	3989361	2901	1347	6	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	7520.848000	659.000000	3825888	2671	1426	17	0	5.776000	9.000000	2740	35	80	17	0	0.846154	0.875000	4	7.877000	11.224000	6.751000	0.876000	1.431000	4.472000	0	0	N/A	N/A	0.462442	10	2	0.625000	0	0.011401	0.011701	650	18.854000	48.943000	2.687000	1.628000	1.620000	22.948000	0	0	N/A	N/A	0.006207	3	2	0.009947	7	
6	1684140020.208763	6	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	92.328000	52.000000	46524	218	221	6	0	5702.456000	542.000000	4702168	3443	1315	17	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	5680.088000	502.000000	4535899	3173	1414	17	1	7.184000	12.000000	3638	47	74	17	0	0.918919	0.886525	3	8.737000	10.248000	7.973000	1.042000	1.841000	3.250000	0	0	N/A	N/A	0.475833	16	2	0.756855	0	0.016043	0.012576	497	51.751000	148.334000	5.415000	2.443000	2.099000	23.677000	88	0	N/A	N/A	0.012890	4	2	0.012959	8	
7	1684140021.208793	7	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	76.760000	49.000000	56119	267	195	6	0	7874.312000	703.000000	5686457	4146	1400	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	7190.032000	625.000000	5434653	3798	1438	17	0	7.168000	12.000000	4534	59	74	6	0	0.904762	0.890710	3	8.061000	8.066000	8.051000	0.979000	0.732000	2.182000	0	0	N/A	N/A	0.492288	19	2	0.637032	0	0.000000	0.010651	624	25.496000	61.120000	2.063000	2.078000	1.788000	20.471000	0	0	N/A	N/A	0.000000	0	0	N/A	0	
8	1684140022.208681	8	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	14.264000	15.000000	57902	282	118	17	0	8481.656000	738.000000	6746664	4884	1436	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	8530.920000	738.000000	6501018	4536	1444	17	0	8.960000	15.000000	5654	74	74	17	0	0.923077	0.896396	4	7.718000	8.816000	6.840000	0.979000	0.950000	1.960000	0	0	N/A	N/A	0.869652	40	0	0.869652	0	0.002946	0.009332	735	40.927000	106.343000	1.638000	1.591000	1.839000	31.708000	9	0	N/A	N/A	0.015065	2	1	0.015065	2	
9	1684140023.208946	9	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	14.184000	15.000000	59675	297	118	17	0	8637.200000	751.000000	7826314	5635	1437	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	8797.696000	761.000000	7600730	5297	1445	17	0	7.648000	12.000000	6610	86	79	17	0	0.333333	0.881579	5	7.402000	9.638000	6.788000	0.985000	0.976000	2.660000	0	0	N/A	N/A	0.350721	2	1	0.350721	0	0.008152	0.009147	753	20.003000	48.091000	1.665000	0.846000	1.534000	24.916000	0	0	N/A	N/A	0.011422	3	2	0.014985	6	
10	1684140024.209055	10	1000.000000	N/A	N/A	N/A	None	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	615.048000	367.000000	136556	664	209	17	0	9161.400000	863.000000	8971489	6498	1326	17	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	7801.080000	675.000000	8575865	5972	1444	17	0	7.632000	13.000000	7564	99	73	6	0	0.333333	0.867521	3	7.033000	7.112000	6.985000	0.965000	0.926000	2.652000	0	0	N/A	N/A	0.288876	2	1	0.288876	0	0.008021	0.008992	671	17.338000	43.335000	1.649000	1.239000	1.529000	23.021000	0	0	N/A	N/A	0.010057	3	2	0.014981	6	
